user_id,gender,age,occupation,zip_code,zip_code_2
2061,M,56,1,44107,44
2062,M,18,4,44646,44
2063,M,25,4,43138,43
2064,M,35,1,01020,01
2065,M,25,6,46807,46
2066,F,25,6,53202,53
2067,M,50,16,06430,06
2068,F,35,12,43528,43
2069,M,56,15,79068,79
2070,F,35,6,13210,13
2071,M,45,7,01605,01
2072,F,50,12,21133,21
2073,F,18,4,13148,13
2074,M,18,4,48197,48
2075,F,25,4,13210,13
2076,M,18,4,13165,13
2077,M,18,0,55112,55
2078,M,18,4,13323,13
2079,M,1,10,45241,45
2080,M,25,11,37931,37
2081,M,18,17,49445,49
2082,M,1,19,48323,48
2083,M,18,4,64920,64
2084,M,18,4,23186,23
2085,M,18,0,06360,06
2086,M,35,14,48328,48
2087,M,25,0,37923-3112,37
2088,M,50,7,60618,60
2089,M,35,17,17601,17
2090,M,35,17,48313,48
2091,F,35,20,48044,48
2092,M,56,1,49006,49
2093,M,18,0,48322,48
2094,M,35,2,60061,60
2095,M,56,13,58504,58
2096,F,25,17,33990,33
2097,M,18,5,48504,48
2098,M,35,20,48067,48
2099,F,18,0,48823,48
2100,F,25,0,24017,24
2101,M,25,16,48309,48
2102,M,25,11,48825,48
2103,M,35,12,03062,03
2104,M,45,15,60035,60
2105,M,25,1,24060,24
2106,F,18,20,495321,49
2107,M,25,1,24060,24
2108,M,1,10,60462,60
2109,M,25,16,13090,13
2110,M,50,11,46802,46
2111,M,56,13,32806,32
2112,F,45,12,23116,23
2113,M,25,6,04456,04
2114,M,18,18,21740,21
2115,M,35,17,01519,01
2116,M,18,4,49546,49
2117,M,56,13,49307,49
2118,M,25,14,02148,02
2119,M,35,4,10036,10
2120,M,1,0,02780,02
2121,M,56,13,02356,02
2122,M,35,12,61614,61
2123,F,35,0,13064,13
2124,M,25,0,12306,12
2125,M,35,3,46033,46
2126,M,56,14,02632,02
2127,M,18,4,12309,12
2128,F,45,1,46737,46
2129,M,25,5,04103,04
2130,M,45,0,03060,03
2131,M,25,0,01701,01
2132,M,56,14,02632,02
2133,F,1,10,01607,01
2134,M,18,10,02780,02
2135,M,50,1,01778,01
2136,M,35,18,13027,13
2137,F,1,10,00681,00
2138,F,18,4,88119,88
2139,F,50,3,33615,33
2140,M,45,14,46804,46
2141,F,50,16,48706,48
2142,F,45,14,46804,46
2143,M,18,4,32607,32
2144,M,18,0,46517,46
2145,M,18,10,32750,32
2146,M,18,2,96002,96
2147,F,18,0,60641,60
2148,F,18,0,81301,81
2149,M,25,0,60089,60
2150,F,18,4,22904,22
2151,M,56,13,33316,33
2152,M,18,4,22807,22
2153,M,18,16,97405,97
2154,M,25,12,68508,68
2155,F,1,10,50246,50
2156,M,18,19,55912,55
2157,F,18,3,45244,45
2158,M,25,12,60618,60
2159,F,50,14,60618,60
2160,F,18,19,46556,46
2161,F,35,2,95521,95
2162,F,1,10,35810,35
2163,M,18,0,87122,87
2164,M,35,0,95826,95
2165,M,25,7,32836,32
2166,M,1,10,99203,99
2167,F,25,6,95833,95
2168,M,1,10,60202,60
2169,M,1,0,95451,95
2170,F,50,16,99114,99
2171,M,35,0,48103,48
2172,M,18,20,60641,60
2173,M,50,13,87502,87
2174,M,50,12,87505,87
2175,M,25,4,99217,99
2176,M,1,19,73505,73
2177,F,35,20,95451,95
2178,M,45,14,85251,85
2179,F,25,0,28304,28
2180,M,25,12,27713-9225,27
2181,M,25,0,45245,45
2182,F,25,4,60443,60
2183,F,56,1,11795,11
2184,M,18,4,45403,45
2185,M,45,17,27502,27
2186,M,18,5,41018,41
2187,M,45,16,60126,60
2188,F,18,19,60641,60
2189,M,1,10,60148,60
2190,F,25,15,27603,27
2191,M,18,4,45231,45
2192,F,25,0,27713,27
2193,M,1,10,41011,41
2194,M,25,17,45233,45
2195,M,1,10,60148,60
2196,M,25,12,45140,45
2197,F,25,1,27515,27
2198,F,35,9,46815,46
2199,M,1,10,60613,60
2200,M,35,1,60016,60
2201,M,56,20,46804,46
2202,F,1,10,11743,11
2203,M,45,12,53718,53
2204,M,56,3,94941,94
2205,F,25,7,10016,10
2206,M,45,7,11201,11
2207,M,18,4,07508,07
2208,M,25,0,10006,10
2209,M,35,7,10011,10
2210,M,45,17,88005-4313,88
2211,M,45,6,01950,01
2212,M,18,4,80521,80
2213,F,25,0,60622,60
2214,F,25,1,46807,46
2215,F,25,0,93940,93
2216,F,25,20,60612,60
2217,M,1,10,44906,44
2218,M,35,17,64153,64
2219,M,25,6,60060,60
2220,F,50,3,95451-9554,95
2221,M,56,17,94931,94
2222,F,45,1,13088,13
2223,M,25,2,60123,60
2224,M,25,12,60025,60
2225,M,25,5,96815,96
2226,F,25,7,27514,27
2227,M,50,14,60016,60
2228,M,25,12,60025,60
2229,M,45,0,61821,61
2230,F,45,1,60302,60
2231,M,50,11,85726,85
2232,M,25,14,60061,60
2233,F,35,3,60187,60
2234,M,56,1,85718,85
2235,M,1,10,46324,46
2236,M,1,10,96782,96
2237,F,35,6,14905,14
2238,F,25,4,32607,32
2239,M,18,10,60148,60
2240,M,45,12,64117,64
2241,M,45,5,60647,60
2242,M,18,4,60115,60
2243,M,45,2,86701,86
2244,M,1,10,60565,60
2245,M,1,10,60007,60
2246,M,25,0,60622,60
2247,M,45,2,60613,60
2248,F,35,12,46755,46
2249,M,25,5,60466,60
2250,M,18,19,60010,60
2251,M,35,14,60626,60
2252,F,18,1,01562,01
2253,F,50,0,46815,46
2254,M,35,5,33317,33
2255,F,35,6,44303,44
2256,F,45,15,59840,59
2257,F,18,4,59715,59
2258,F,18,4,10033,10
2259,F,56,16,70503,70
2260,F,25,20,46835,46
2261,M,25,5,33025,33
2262,M,45,17,48116,48
2263,M,25,6,70508,70
2264,F,45,7,37877,37
2265,M,56,13,60506,60
2266,F,50,2,48118,48
2267,F,56,13,37774,37
2268,F,35,1,46774,46
2269,F,45,0,11217,11
2270,M,18,1,14620,14
2271,M,50,14,13210,13
2272,M,25,0,71731,71
2273,M,25,6,23235,23
2274,M,18,2,31401,31
2275,M,56,7,39211,39
2276,M,56,13,44143,44
2277,F,45,9,13035,13
2278,M,50,17,01536,01
2279,M,50,7,08816,08
2280,M,56,6,74105,74
2281,M,45,11,48104,48
2282,M,50,2,32117,32
2283,M,35,18,44708,44
2284,M,25,20,90024,90
2285,F,1,10,13090,13
2286,M,35,17,82604,82
2287,M,56,0,06082,06
2288,M,1,10,13066,13
2289,F,50,1,52002,52
2290,M,25,0,61021,61
2291,M,45,1,13214,13
2292,M,50,15,13039,13
2293,F,56,3,48130,48
2294,M,56,13,48108,48
2295,M,45,11,72316,72
2296,F,25,6,22923,22
2297,M,56,13,52003,52
2298,M,35,17,77584,77
2299,F,18,10,13090,13
2300,M,56,13,49423,49
2301,F,25,12,02478,02
2302,M,50,12,48104,48
2303,M,50,17,08055,08
2304,M,45,12,94103,94
2305,M,50,20,48104,48
2306,F,18,4,02138,02
2307,M,25,17,02140,02
2308,F,45,16,48103,48
2309,F,45,0,08901,08
2310,M,45,12,48130,48
2311,F,25,4,22902,22
2312,M,45,0,13131,13
2313,F,50,6,48103-4711,48
2314,F,25,1,13210,13
2315,M,56,7,48114,48
2316,M,35,0,13207,13
2317,F,45,9,57108,57
2318,M,56,7,48114,48
2319,M,35,7,48104,48
2320,F,50,1,06043,06
2321,M,25,7,30115,30
2322,F,56,13,48105,48
2323,M,35,3,13088,13
2324,M,35,17,50321,50
2325,F,18,4,27708,27
2326,M,18,4,01040,01
2327,M,18,10,48169,48
2328,M,56,7,13212,13
2329,F,56,15,97367,97
2330,M,45,7,48103,48
2331,M,56,1,48104,48
2332,M,56,14,01545,01
2333,M,50,6,13035,13
2334,F,56,7,01562,01
2335,M,50,17,48197,48
2336,M,35,18,13146,13
2337,M,35,17,49424,49
2338,M,45,17,13152,13
2339,F,56,3,52003,52
2340,M,35,2,48104,48
2341,M,56,1,13210,13
2342,M,35,3,48107,48
2343,F,45,1,01604,01
2344,M,25,12,02139,02
2345,M,35,16,98031,98
2346,F,1,10,48105,48
2347,M,35,1,48116,48
2348,M,50,12,06082,06
2349,M,25,8,50309,50
2350,M,18,4,44312,44
2351,F,25,0,11106,11
2352,M,50,13,41076,41
2353,F,35,9,61270,61
2354,M,35,11,94306,94
2355,F,45,9,13203,13
2356,F,50,16,13207,13
2357,F,35,14,13316,13
2358,F,56,6,06074,06
2359,M,56,13,13685,13
2360,M,50,6,13210,13
2361,M,56,7,49423,49
2362,M,25,14,94110,94
2363,M,50,14,95823,95
2364,F,56,9,13078,13
2365,M,50,7,13203,13
2366,F,45,16,01532,01
2367,F,25,9,49424,49
2368,F,56,13,13057,13
2369,M,35,14,06040,06
2370,M,50,1,13215,13
2371,F,35,7,06082,06
2372,F,45,7,01602,01
2373,M,45,7,94109,94
2374,M,25,14,94404,94
2375,F,50,7,13027,13
2376,M,25,1,13210,13
2377,M,35,0,06108,06
2378,M,25,3,75150,75
2379,M,18,18,13045,13
2380,M,25,4,22903,22
2381,F,35,9,13066,13
2382,M,50,13,59715,59
2383,F,25,14,95125,95
2384,M,35,17,62034,62
2385,F,45,2,01545,01
2386,F,25,0,06040,06
2387,M,25,17,32224,32
2388,M,56,5,06082,06
2389,M,25,16,37922,37
2390,F,25,6,33076,33
2391,M,50,18,13126,13
2392,F,56,3,06040,06
2393,M,56,13,13123,13
2394,M,35,6,37923,37
2395,M,35,7,08021,08
2396,F,18,0,22102,22
2397,F,35,11,43201,43
2398,M,25,0,98122,98
2399,M,35,17,11355,11
2400,F,25,16,95687,95
2401,M,25,4,22901,22
2402,M,45,17,32024,32
2403,M,18,4,37743,37
2404,M,18,7,64055,64
2405,M,50,8,78065,78
2406,F,56,12,01520,01
2407,M,35,16,11358,11
2408,F,45,1,01609,01
2409,F,35,9,06074,06
2410,M,56,7,06071,06
2411,F,35,14,01536,01
2412,M,56,13,01501,01
2413,F,56,7,06118,06
2414,M,25,1,49503,49
2415,M,25,7,22407,22
2416,M,45,7,01531,01
2417,M,45,1,53045,53
2418,F,1,10,06074,06
2419,M,25,0,06096,06
2420,M,50,7,37938,37
2421,M,35,7,44306,44
2422,F,50,9,02865,02
2423,F,45,9,01520,01
2424,M,25,17,95035,95
2425,F,35,14,45243,45
2426,M,56,0,01606,01
2427,F,25,14,94010,94
2428,M,45,17,45255,45
2429,M,25,2,22903,22
2430,M,25,4,22902,22
2431,F,25,4,22903,22
2432,M,25,4,22903,22
2433,M,25,4,22903,22
2434,M,25,4,22901,22
2435,M,25,4,22903,22
2436,M,25,7,22902,22
2437,M,25,4,22923,22
2438,M,35,1,22903,22
2439,M,45,17,48105,48
2440,M,50,17,01430,01
2441,F,45,6,42406,42
2442,M,35,17,36830,36
2443,F,35,0,49464,49
2444,F,45,4,42420,42
2445,M,25,0,48104,48
2446,M,18,7,10038,10
2447,M,25,14,03051,03
2448,M,35,6,37932,37
2449,M,56,13,37922,37
2450,M,45,16,01612,01
2451,M,45,12,37853,37
2452,M,45,7,01545,01
2453,M,25,7,55429,55
2454,M,18,0,97005,97
2455,M,35,7,48197,48
2456,M,25,5,48103,48
2457,M,25,0,60656,60
2458,M,25,7,85040,85
2459,M,50,7,44313,44
2460,F,50,1,36067,36
2461,M,18,4,98117,98
2462,M,35,1,44303,44
2463,M,25,7,33916,33
2464,F,18,4,44106,44
2465,M,50,6,44333,44
2466,M,25,15,94303,94
2467,M,1,10,44224,44
2468,M,50,1,44240,44
2469,M,25,4,90048,90
2470,M,35,18,52001,52
2471,M,50,13,98683,98
2472,M,25,18,37922,37
2473,M,25,12,98105,98
2474,M,25,12,83815,83
2475,F,25,18,98115,98
2476,M,50,12,78703,78
2477,M,45,0,42420,42
2478,M,50,1,37922,37
2479,F,25,1,23454,23
2480,F,18,20,94410,94
2481,M,35,14,03054,03
2482,F,50,3,37772,37
2483,M,56,13,90503,90
2484,M,45,5,31901,31
2485,M,35,14,95746,95
2486,M,18,12,98105,98
2487,M,45,7,55438,55
2488,F,45,2,31804,31
2489,F,35,9,37843,37
2490,M,25,12,94703,94
2491,M,35,7,22904,22
2492,F,45,2,37924,37
2493,M,45,2,90631,90
2494,M,18,4,52003,52
2495,F,18,4,56401,56
2496,M,50,1,37932,37
2497,F,50,14,37922,37
2498,M,56,18,70817,70
2499,M,50,0,36109,36
2500,M,56,1,29672,29
2501,M,25,15,37923,37
2502,M,56,13,49423,49
2503,M,35,17,19360,19
2504,M,25,7,98115,98
2505,M,25,7,55405,55
2506,F,25,14,98225,98
2507,M,25,4,94107,94
2508,F,35,3,77429,77
2509,M,25,5,36109,36
2510,M,25,7,37930,37
2511,M,25,7,15209,15
2512,F,45,14,36109,36
2513,M,56,1,37922,37
2514,M,56,14,37922,37
2515,M,45,12,37914,37
2516,F,45,6,37909,37
2517,F,35,9,53806,53
2518,M,25,7,11793,11
2519,F,45,2,14850,14
2520,F,56,2,95448,95
2521,M,35,17,49424,49
2522,M,18,11,60614,60
2523,M,25,17,49423,49
2524,F,56,9,38558,38
2525,F,35,1,37922,37
2526,M,56,13,37923,37
2527,M,35,15,36109,36
2528,M,56,0,37922,37
2529,F,35,9,95903,95
2530,M,18,0,42420,42
2531,F,45,7,52003,52
2532,F,56,13,37917,37
2533,F,25,3,49423,49
2534,F,50,6,37922,37
2535,F,56,2,03431,03
2536,M,56,13,37830,37
2537,M,35,11,37620,37
2538,M,56,13,37923,37
2539,M,35,7,32444,32
2540,F,45,6,42420,42
2541,F,35,5,49424,49
2542,F,45,13,37922,37
2543,F,35,0,42420,42
2544,M,45,1,52001,52
2545,M,56,13,37830,37
2546,F,56,13,37931,37
2547,F,35,0,37920,37
2548,F,35,6,37919,37
2549,M,56,13,37938,37
2550,M,50,7,37931,37
2551,M,25,12,98133,98
2552,F,25,9,29369,29
2553,M,25,7,29369,29
2554,M,25,1,97405,97
2555,M,56,7,10522,10
2556,M,25,4,02430,02
2557,F,18,19,02452,02
2558,M,56,17,53061,53
2559,M,18,10,53207,53
2560,F,45,6,84318,84
2561,M,25,15,06460,06
2562,M,18,0,98021,98
2563,M,45,13,53132,53
2564,F,35,20,43230,43
2565,M,35,5,34786,34
2566,M,35,17,94022,94
2567,M,25,0,06451,06
2568,M,25,17,31311,31
2569,M,45,0,45248,45
2570,F,56,14,95005,95
2571,M,35,17,20151,20
2572,M,35,14,75005,75
2573,M,45,16,94536,94
2574,M,50,6,06511,06
2575,M,35,7,76248,76
2576,M,18,17,97030,97
2577,M,25,7,77099,77
2578,M,50,7,94107,94
2579,M,35,15,91411,91
2580,F,45,1,12538,12
2581,M,25,11,60611,60
2582,F,25,1,97201,97
2583,M,35,7,19610,19
2584,F,56,1,94563,94
2585,M,45,15,64081-8102,64
2586,M,25,20,46802,46
2587,M,35,7,55124,55
2588,F,56,13,78737,78
2589,M,25,0,19004,19
2590,M,18,4,94044,94
2591,M,18,1,50310,50
2592,M,50,7,80004-4448,80
2593,M,56,16,95816,95
2594,M,35,7,31047,31
2595,M,18,4,15213,15
2596,M,50,7,48152,48
2597,F,50,0,95616,95
2598,M,25,17,20866,20
2599,M,25,12,53154,53
2600,M,25,14,19312,19
2601,M,35,16,27613,27
2602,M,45,12,92104,92
2603,M,25,17,19126,19
2604,M,25,0,45459,45
2605,M,35,7,75013,75
2606,M,50,7,34285,34
2607,F,56,0,48178,48
2608,F,25,1,10025,10
2609,F,50,12,55391,55
2610,M,45,7,48322,48
2611,M,25,3,07719,07
2612,F,45,3,94560,94
2613,M,35,1,92120,92
2614,M,25,7,15205,15
2615,M,25,7,21029,21
2616,M,35,7,02657,02
2617,F,45,15,60081,60
2618,F,18,4,53538,53
2619,M,35,12,95677,95
2620,M,18,4,47306,47
2621,M,18,0,46304,46
2622,F,35,6,27516,27
2623,M,56,1,30345,30
2624,F,35,0,44313,44
2625,M,35,7,61910,61
2626,M,56,1,04056,04
2627,M,25,1,06877,06
2628,F,25,2,11217,11
2629,M,25,11,15237,15
2630,F,18,5,78704,78
2631,F,50,1,14850,14
2632,M,56,0,43528,43
2633,F,35,9,07728,07
2634,M,56,1,15701,15
2635,M,35,0,06403,06
2636,M,18,12,78750,78
2637,F,35,20,44303,44
2638,M,25,14,06405,06
2639,F,25,6,80236,80
2640,M,35,12,78230,78
2641,M,25,6,19428,19
2642,M,25,0,33073,33
2643,M,45,17,99005,99
2644,M,18,15,45215,45
2645,M,25,7,60657,60
2646,M,45,17,18049,18
2647,F,35,11,15116,15
2648,M,25,17,27707,27
2649,M,25,16,80126,80
2650,M,45,7,75080,75
2651,M,56,14,11779,11
2652,M,35,20,84010,84
2653,M,25,7,94109,94
2654,F,35,9,48336,48
2655,M,35,7,66224,66
2656,M,56,13,32837,32
2657,F,1,10,47403,47
2658,M,25,7,60115,60
2659,M,35,14,01060,01
2660,M,56,17,28704,28
2661,M,56,13,19312,19
2662,M,25,17,02021,02
2663,F,25,4,02215,02
2664,M,35,7,52402,52
2665,M,35,11,98443,98
2666,M,45,16,63128,63
2667,F,35,6,08043,08
2668,F,25,4,94110,94
2669,M,45,0,24541,24
2670,M,35,6,94598,94
2671,F,35,12,54220,54
2672,M,35,7,04096,04
2673,M,35,7,77040,77
2674,M,25,4,94110,94
2675,M,35,18,98664,98
2676,M,56,20,78731,78
2677,F,35,7,66204,66
2678,M,25,6,49707,49
2679,F,18,4,02143,02
2680,M,25,12,01864,01
2681,F,25,4,48823,48
2682,M,18,4,43210,43
2683,M,35,7,60188,60
2684,F,18,0,19143,19
2685,M,45,7,02116,02
2686,M,25,0,85283,85
2687,M,1,10,08805,08
2688,M,25,17,54915,54
2689,M,25,12,27511,27
2690,M,25,7,24210,24
2691,M,18,4,06459,06
2692,F,18,4,14620,14
2693,M,56,13,72949,72
2694,M,18,4,90024,90
2695,M,35,11,46033,46
2696,M,25,7,24210,24
2697,F,50,17,87031,87
2698,F,25,2,10028,10
2699,F,56,13,74128,74
2700,M,25,7,30117,30
2701,M,45,1,60115,60
2702,M,45,6,65201,65
2703,M,35,11,52803,52
2704,M,56,13,72764,72
2705,M,25,1,27713,27
2706,F,25,1,27713,27
2707,M,56,13,24060,24
2708,M,25,7,44115,44
2709,F,25,0,60660,60
2710,M,35,17,94303,94
2711,F,25,4,01075,01
2712,F,18,19,33953,33
2713,M,25,7,96811,96
2714,M,18,4,96815,96
2715,F,50,4,96822,96
2716,F,50,4,96825,96
2717,M,25,4,96826,96
2718,F,25,4,96817,96
2719,M,25,12,98100,98
2720,M,35,0,20795,20
2721,M,45,14,19382,19
2722,M,35,7,22043,22
2723,F,25,9,28147,28
2724,F,45,2,27514,27
2725,M,35,7,30071,30
2726,M,45,11,02155,02
2727,M,25,11,60603,60
2728,M,35,12,27614,27
2729,M,50,7,17402,17
2730,M,35,11,48640,48
2731,M,35,7,11050,11
2732,M,45,17,92805,92
2733,M,45,17,94002,94
2734,F,18,4,02912,02
2735,M,25,7,22903,22
2736,M,45,12,80303,80
2737,M,25,3,50311,50
2738,F,50,2,22181,22
2739,F,35,7,92316,92
2740,M,45,17,22181,22
2741,M,25,14,60614,60
2742,M,25,17,36092,36
2743,M,25,14,72601,72
2744,M,18,17,53818,53
2745,F,35,1,30345,30
2746,M,50,14,50265-2850,50
2747,F,18,4,90025,90
2748,M,25,4,85719,85
2749,M,25,12,10025,10
2750,F,25,15,91360,91
2751,F,25,16,28120,28
2752,M,25,15,77006,77
2753,F,50,20,27516,27
2754,M,50,12,60148,60
2755,M,35,7,29631,29
2756,M,18,4,97331,97
2757,M,25,2,10023,10
2758,M,56,8,12436,12
2759,M,25,7,36102,36
2760,M,56,0,01886,01
2761,M,35,6,80917,80
2762,M,50,16,63131,63
2763,F,18,4,48104,48
2764,M,25,7,91403,91
2765,M,50,7,02420,02
2766,M,45,7,55016,55
2767,M,25,0,99163,99
2768,M,25,17,90210,90
2769,M,25,7,20170,20
2770,M,35,1,14260,14
2771,M,18,1,92037,92
2772,M,35,17,10025,10
2773,M,35,2,78766,78
2774,M,25,1,92103,92
2775,F,18,4,90038,90
2776,M,25,14,22205,22
2777,M,18,4,95326,95
2778,M,56,13,94025,94
2779,M,35,7,10040,10
2780,M,25,17,94133,94
2781,M,35,4,45205,45
2782,F,18,4,48858,48
2783,M,45,17,78750,78
2784,M,50,20,20007,20
2785,M,56,13,29928,29
2786,M,25,4,60201,60
2787,M,25,4,60614,60
2788,M,56,1,90049,90
2789,M,18,4,90025,90
2790,M,25,20,85013,85
2791,M,56,7,10023,10
2792,M,18,4,02452,02
2793,M,35,7,70116,70
2794,M,25,2,20036,20
2795,M,50,13,33710,33
2796,M,25,14,92104,92
2797,F,25,7,94043,94
2798,M,35,20,10038,10
2799,M,18,0,55404,55
2800,F,18,4,73070,73
2801,F,25,3,12866,12
2802,M,35,20,10036,10
2803,M,25,7,94022,94
2804,F,35,0,46234,46
2805,M,56,19,06040,06
2806,M,1,10,15208,15
2807,F,35,11,22043,22
2808,M,56,16,60610,60
2809,M,25,7,10016,10
2810,F,1,10,64093,64
2811,M,25,19,94122,94
2812,M,25,17,60607,60
2813,M,25,20,55406,55
2814,M,35,7,02127,02
2815,M,35,17,60477,60
2816,M,25,7,60015,60
2817,M,35,12,53130,53
2818,M,25,12,55106,55
2819,M,45,14,44122,44
2820,F,35,0,02138,02
2821,M,18,20,10036,10
2822,M,50,7,10003,10
2823,M,25,4,02452,02
2824,M,18,4,02111,02
2825,F,25,20,94014,94
2826,M,35,12,10011,10
2827,M,25,17,94063,94
2828,M,18,4,02454,02
2829,M,45,20,10013,10
2830,M,35,7,94506,94
2831,M,25,0,32225,32
2832,M,25,17,20036,20
2833,M,25,15,85003,85
2834,M,35,1,33304,33
2835,M,35,20,60622,60
2836,M,25,12,07974,07
2837,M,18,0,49506,49
2838,M,18,1,95864,95
2839,M,25,17,10003,10
2840,M,25,0,60660,60
2841,M,50,12,98056,98
2842,M,35,17,30145,30
2843,F,25,4,78705,78
2844,M,25,20,87103,87
2845,M,25,4,74074,74
2846,F,18,4,91604,91
2847,M,18,4,10027,10
2848,M,25,0,47401,47
2849,M,45,11,94114,94
2850,M,18,20,94608,94
2851,F,25,7,94107,94
2852,M,25,12,98037,98
2853,M,1,1,444555,44
2854,F,18,4,64151,64
2855,M,25,4,94102,94
2856,M,35,11,22030,22
2857,M,25,0,10469,10
2858,F,1,10,72601,72
2859,M,18,1,95814,95
2860,M,35,17,20009,20
2861,M,25,15,06510,06
2862,M,45,7,55066,55
2863,F,25,2,27705,27
2864,F,35,3,11725,11
2865,F,25,6,21014,21
2866,M,25,7,53717,53
2867,M,45,17,15204,15
2868,M,35,12,94025,94
2869,M,50,17,07650,07
2870,M,50,18,95472,95
2871,F,25,14,98110,98
2872,M,25,20,94014,94
2873,F,18,4,64093,64
2874,F,35,20,20036,20
2875,M,25,2,10013,10
2876,M,25,17,02149,02
2877,M,35,1,80687,80
2878,F,50,20,88005,88
2879,M,18,4,60062,60
2880,M,18,12,55405,55
2881,F,25,12,77019,77
2882,M,18,20,78759,78
2883,M,18,20,30101,30
2884,F,50,3,53222,53
2885,F,18,1,80302,80
2886,M,18,4,60073,60
2887,M,25,3,66205,66
2888,M,25,14,55438,55
2889,M,35,3,55104,55
2890,M,35,7,90069,90
2891,F,18,4,66044,66
2892,M,25,4,84064,84
2893,M,25,1,94025,94
2894,M,18,4,44130,44
2895,M,25,11,07039,07
2896,M,18,14,60073,60
2897,M,25,5,97405,97
2898,M,18,4,02453,02
2899,M,35,14,94133,94
2900,M,18,12,95120,95
2901,M,25,17,78749,78
2902,M,25,12,98007,98
2903,M,25,16,20850,20
2904,M,25,4,16802,16
2905,M,35,17,55407,55
2906,M,35,19,55421,55
2907,F,35,5,12345,12
2908,M,18,2,74403,74
2909,M,25,7,43228,43
2910,M,1,19,75602,75
2911,F,25,4,55455,55
2912,F,18,4,48104,48
2913,F,35,20,98119,98
2914,M,25,4,92614,92
2915,M,25,7,23423,23
2916,M,45,2,98011,98
2917,M,25,0,60201,60
2918,M,25,12,98112,98
2919,M,18,17,88076,88
2920,M,25,2,55116,55
2921,M,50,1,53221,53
2922,M,25,17,52402,52
2923,M,35,12,44256,44
2924,F,18,4,94121,94
2925,F,25,4,23454,23
2926,F,18,2,55118,55
2927,M,25,12,24060,24
2928,M,25,2,90068,90
2929,M,18,2,60614,60
2930,M,50,17,45420,45
2931,M,18,4,16803,16
2932,M,25,12,55346,55
2933,M,35,11,32082,32
2934,F,35,20,91324,91
2935,M,25,0,55126,55
2936,F,18,4,94122,94
2937,F,18,4,48103,48
2938,F,25,0,55345,55
2939,F,25,15,94901,94
2940,M,25,0,02143,02
2941,M,35,12,98033,98
2942,F,50,1,93103,93
2943,M,35,12,95864,95
2944,F,18,4,48104,48
2945,F,35,17,89507,89
2946,M,35,16,92630,92
2947,F,25,0,02138,02
2948,M,18,14,48185,48
2949,M,25,17,98033,98
2950,M,18,0,72761,72
2951,F,35,14,94303,94
2952,M,25,4,06511,06
2953,M,25,20,23225,23
2954,M,18,2,11435,11
2955,M,35,14,92025,92
2956,M,25,12,50265,50
2957,M,18,4,48104,48
2958,M,25,7,91911,91
2959,M,35,17,06074,06
2960,M,18,4,48104,48
2961,M,50,17,91977,91
2962,M,35,3,94109,94
2963,F,18,4,48104,48
2964,M,25,17,07030,07
2965,F,35,4,48103,48
2966,F,25,4,48104,48
2967,M,25,0,94110,94
2968,F,18,0,48104,48
2969,M,25,7,06851,06
2970,M,18,4,48104,48
2971,M,25,4,48104,48
2972,M,25,4,97330,97
2973,F,18,4,48108,48
2974,M,18,4,48105,48
2975,M,35,11,20879,20
2976,M,18,20,86001,86
2977,F,18,4,48104,48
2978,M,35,20,45236,45
2979,M,35,2,45243,45
2980,M,45,7,91766,91
2981,M,45,6,52556,52
2982,M,25,4,54902,54
2983,M,18,4,97850,97
2984,M,25,4,48105,48
2985,M,18,4,97333,97
2986,M,25,4,24060,24
2987,M,18,4,15213,15
2988,F,18,6,92122,92
2989,M,35,12,97330,97
2990,M,35,12,45243,45
2991,M,50,1,48105,48
2992,M,18,4,14853,14
2993,M,18,19,12133,12
2994,M,35,5,95008,95
2995,M,25,15,97333,97
2996,M,18,0,63011,63
2997,F,35,16,45238,45
2998,F,25,1,45241,45
2999,M,25,7,33813,33
3000,M,25,4,55408,55
3001,M,18,4,94704,94
3002,M,45,11,90028,90
3003,M,18,15,94606,94
3004,F,18,4,02138,02
3005,M,25,17,94133,94
3006,M,18,4,45750,45
3007,M,35,0,33174,33
3008,M,18,4,94403,94
3009,F,35,3,55112,55
3010,M,25,12,78759,78
3011,M,25,1,10003,10
3012,M,25,12,78660,78
3013,M,45,17,97124,97
3014,M,35,7,06430,06
3015,M,56,6,62707,62
3016,M,18,12,78759,78
3017,F,35,9,85255,85
3018,M,35,0,45242,45
3019,M,50,12,97330,97
3020,F,35,7,60302,60
3021,F,45,15,78750,78
3022,M,25,17,78730,78
3023,F,25,7,92108,92
3024,M,35,17,14302,14
3025,F,35,0,90004,90
3026,F,18,4,45750,45
3027,M,18,4,85719,85
3028,M,1,10,12701,12
3029,M,18,4,92037,92
3030,M,35,1,48103,48
3031,M,18,4,48135,48
3032,M,25,0,47303,47
3033,M,18,4,02906,02
3034,F,18,1,33143,33
3035,F,25,7,90230,90
3036,M,56,13,14843,14
3037,F,25,2,97333,97
3038,F,35,2,97401,97
3039,F,50,3,33611,33
3040,M,25,8,22046,22
3041,M,25,4,97333,97
3042,M,56,1,49042,49
3043,M,18,2,90069,90
3044,M,35,16,77301,77
3045,M,45,1,90631,90
3046,M,1,4,46311,46
3047,F,25,4,94117,94
3048,M,18,2,02066,02
3049,F,50,0,02421,02
3050,M,35,12,94025,94
3051,M,18,17,94063,94
3052,M,35,12,10036,10
3053,F,25,3,55102,55
3054,M,18,4,44056,44
3055,F,25,3,98501,98
3056,M,25,18,10309,10
